user_id,article_1,article_2,article_3,article_4,article_5
200778,97530,57966,157478,277107,283009
200779,96077,5457,65373,199197,285298
200780,337192,277492,354086,284096,289090
200781,57966,289003,157478,331116,97530
200782,183176,128260,288435,284339,119534
200783,199197,272143,235230,129029,64329
200784,233717,276946,111210,159762,199197
200785,177442,277107,336254,313556,289003
200786,96210,20691,336245,181585,128260
200787,213927,107182,239603,220499,360313
200788,289090,336220,277491,160142,235616
200789,336254,289003,277107,331116,157478
200790,277107,39894,352979,336254,289003
200791,277107,331116,336254,289003,39894
200792,195839,107182,285808,337746,121834
200793,95716,48403,119193,59057,31836
200794,96210,284583,20691,288440,57616
200795,195660,195966,194406,195147,194561
200796,176910,293513,177116,270607,245161
200797,20691,336245,271262,96210,337441
200798,58580,284773,271262,236610,284583
200799,277107,352979,39894,336254,289003
200800,199198,272143,175040,199197,64329
200801,235870,336221,300082,234698,95716
200802,7694,261612,352092,273309,199855
200803,198659,199198,64329,324823,187065
200804,300082,336221,234698,156964,235616
200805,277107,336254,289003,331116,39894
200806,337143,336934,166129,284583,159275
200807,336254,277107,289003,218028,283009
200808,157332,218337,96077,156447,260859
200809,271262,236610,58580,313920,284583
200810,234698,336220,235616,336221,235870
200811,198659,199197,64329,199198,156560
200812,128260,277492,183176,119534,288435
200813,145821,145237,101980,5387,285056
200814,198659,199198,64329,324823,187065
200815,96210,337143,293513,199474,336245
200816,293301,233717,257291,159762,58606
200817,198567,168743,292811,159943,158036
200818,235870,64409,234698,336221,235616
200819,298978,208583,158012,208582,177226
200820,183176,119534,288320,235854,70591
200821,288320,59057,336223,48403,119193
200822,288320,336223,59057,48403,31836
200823,234698,235870,95716,336221,156964
200824,235230,206168,235440,284547,206934
200825,352979,39894,30389,283009,336254
200826,39894,352979,277107,336254,289003
200827,236266,57616,300234,271262,159196
200828,336254,289003,277107,39894,352979
200829,20691,293513,284583,236610,336245
200830,20691,336245,57616,284583,337441
200831,198659,199198,64329,324823,187065
200832,157332,218337,96077,156447,260859
200833,336254,277107,283009,289003,39894
200834,199197,272143,286161,96152,235230
200835,198659,199198,64329,324823,187065
200836,289003,336254,157478,331116,97530
200837,271262,313920,284583,96210,20691
200838,95716,336221,235870,234698,156964
200839,5366,70428,161506,61560,239210
200840,156447,199197,263693,156560,272143
200841,205824,70986,50644,234308,205958
200842,157332,218337,96077,156447,260859
200843,331116,277107,336254,289003,36162
200844,277107,39894,336254,283009,352979
200845,353078,352063,351662,351416,189935
200846,293513,337143,199474,343256,215613
200847,218028,331116,214753,215613,158541
200848,284422,123909,124194,161425,236951
200849,284583,236610,20691,57616,277067
200850,58580,283764,236566,225010,313920
200851,361386,362454,362703,361965,96247
200852,157478,57966,289003,97530,331116
200853,157332,218337,96077,156447,260859
200854,198659,64329,313431,324823,175040
200855,336221,32082,289090,336220,235616
200856,235854,336220,336221,128260,32082
200857,220820,307862,107040,121552,277077
200858,25371,5457,29830,29945,342691
200859,331116,289003,336254,57966,157478
200860,336254,331116,289003,157478,57966
200861,234698,235870,95716,336221,156964
200862,277107,39894,336254,352979,283009
200863,331863,330770,332108,330948,332390
200864,199197,272143,284547,313431,64329
200865,21320,20921,20828,19915,20965
200866,336220,337192,277492,352901,284096
200867,59057,324043,285446,235652,158040
200868,182046,64409,289090,343293,42571
200869,182394,272143,198659,175040,64329
200870,187065,129029,198659,313431,64329
200871,198659,324823,199198,64329,182394
200872,277107,289003,336254,30389,157478
200873,289003,336254,277107,283009,39894
200874,336254,331116,289003,57966,157478
200875,271262,284583,96210,183176,57616
200876,239481,362998,48352,48544,277492
200877,25424,272143,257831,107039,149623
200878,362558,361041,360563,361768,361003
200879,183176,128260,354086,277492,235854
200880,289090,336220,277492,235854,235616
200881,96210,236610,293513,284583,20691
200882,336221,95716,59057,336223,119193
200883,234698,235870,95716,336221,29953
200884,336221,277492,128260,234698,235616
200885,336221,235870,234698,277491,336223
200886,234698,336221,64409,235870,300082
200887,337192,336220,128260,277492,288435
200888,123818,123757,123289,293050,124350
200889,336245,284583,96210,50569,20691
200890,336254,289003,157478,331116,57966
200891,198659,199198,64329,324823,187065
200892,254408,327827,254388,111482,42422
200893,277107,336254,331116,30389,289003
200894,234698,336221,156964,58565,277491
200895,198659,199198,64329,324823,187065
200896,123909,276970,108855,95972,36394
200897,96210,336245,183176,285533,277492
200898,58580,313920,277067,236566,284583
200899,235616,32082,129520,234269,31068
200900,289003,336254,331116,277107,207603
200901,218028,209236,331116,162378,158541
200902,183176,128260,288435,277492,354086
200903,264841,107039,13925,136075,64329
200904,336254,218028,331116,57966,289003
200905,331116,218028,209236,202355,162378
200906,331116,337630,218028,202355,199474
200907,161506,31836,288320,59057,336223
200908,87579,161801,87228,235525,87174
200909,363068,307181,363139,360563,362884
200910,175040,272143,199198,199197,198659
200911,198659,199198,64329,324823,14868
200912,123289,123757,124228,124194,124350
200913,289003,336254,285849,331116,97530
200914,123757,276970,123909,108855,36394
200915,336254,289003,277107,283009,331116
200916,299767,178365,300755,32714,299834
200917,354086,277492,183176,337192,128260
200918,284583,271262,236610,20691,293513
200919,331116,277107,336254,289003,50644
200920,203260,225019,205866,194881,32001
200921,50918,51151,,,
200922,284583,20691,57616,236610,96210
200923,235652,270799,161801,214283,236553
200924,277107,289003,283009,39894,336254
200925,234698,336221,48403,235870,119193
200926,199197,272143,162765,156560,156447
200927,20691,284583,236610,271262,336245
200928,336221,234698,235870,95716,156964
200929,336220,128260,277492,337192,336221
200930,289003,336254,331116,207603,157478
200931,277107,336254,289003,30389,39894
200932,199197,162765,156560,337890,336476
200933,84836,84914,85058,113926,83546
200934,14145,14837,14519,13555,16563
200935,277492,354086,128260,183176,234698
200936,20691,336245,111043,271262,284583
200937,337143,199474,343256,293513,293514
200938,299767,178365,300755,32714,299834
200939,293513,96210,20691,236610,284583
200940,166539,164293,194966,211821,166051
200941,233717,161602,111210,276946,293301
200942,217687,217743,221255,221696,69930
200943,59057,288320,303180,336223,214283
200944,277492,337192,128260,354086,119534
200945,157332,218337,96077,156447,260859
200946,207758,207975,96877,203393,218355
200947,198659,199198,64329,324823,187065
200948,336254,157478,5349,207603,97530
200949,123289,124194,276970,95972,156625
200950,336254,289003,157478,331116,57966
200951,96210,288440,284583,336245,57616
200952,198659,199198,64329,324823,187065
200953,198659,64329,199198,96077,324823
200954,272143,175040,64329,198659,182394
200955,175040,272143,199198,195839,198659
200956,336221,234698,265168,64409,87174
200957,123909,276970,156625,293301,168623
200958,336220,277492,337192,289090,183176
200959,199197,162765,156560,337890,336476
200960,336380,133160,284998,233658,129434
200961,176835,172687,174771,177579,172868
200962,336476,175040,199198,348111,129029
200963,336254,277107,289003,331116,283009
200964,336221,235870,156964,234698,64409
200965,234698,336221,235870,156964,300082
200966,336607,236593,250754,236717,233541
200967,48403,119193,141894,270229,271261
200968,175040,272143,199198,199197,198659
200969,293301,276946,214800,58606,111210
200970,96210,288440,336245,284583,57616
200971,169156,65415,61790,207540,65753
200972,336254,289003,57966,157478,331116
200973,119534,183176,128260,284339,277492
200974,198659,199198,64329,324823,187065
200975,199197,162765,156560,337890,336476
200976,96210,234698,128260,183176,95716
200977,39894,277107,336254,289003,352979
200978,70646,313431,284547,235230,206168
200979,84320,237385,107056,251508,62465
200980,199198,198659,175040,272143,324823
200981,50864,233917,348111,65373,161160
200982,218028,214753,215613,61594,315146
200983,235870,95716,156964,336221,234698
200984,293114,124749,224763,42112,96755
200985,336254,277107,283009,157478,39894
200986,336476,175040,199198,272143,348111
200987,25325,38627,277068,123909,70278
200988,145821,142311,145532,145588,145971
200989,199197,162765,156560,337890,336476
200990,30249,31577,277077,348486,118822
200991,123289,124350,284422,283392,123757
200992,336221,234698,235870,156964,95716
200993,336254,277107,283009,289003,39894
200994,277107,336254,289003,39894,283009
200995,336221,156964,235870,64409,235616
200996,199197,162765,156560,337890,336476
200997,175040,272143,199198,199197,198659
200998,277107,336254,36162,158772,218028
200999,352979,30389,336254,277107,39894
201000,286161,199197,313431,198659,129029
201001,289003,277107,157478,283009,57966
201002,166322,236648,42153,289003,332461
201003,183176,119534,32082,202388,128260
201004,270473,298756,271653,298412,297826
201005,39894,283009,352979,277107,336254
201006,47982,96558,332088,48074,316309
201007,209294,186893,29718,47773,71113
201008,199198,198659,64329,324823,96077
201009,336380,286128,31520,133160,129434
201010,283009,336254,277107,39894,157478
201011,332442,293062,341239,123289,95972
201012,284583,236610,96210,57616,271262
201013,277107,336254,283009,30389,352979
201014,331116,293513,284583,343256,57616
201015,,,,,
201016,199197,162765,156560,337890,336476
201017,336476,348111,175040,233917,184238
201018,336221,156964,235870,214631,64409
201019,277107,289003,336254,283009,39894
201020,277492,128260,354086,183176,234698
201021,336221,234698,235870,235616,336220
201022,125926,288528,99184,288723,307566
201023,161506,71035,161801,76291,31836
201024,157332,218337,96077,156447,260859
201025,199197,313431,284547,70646,206934
201026,277107,336254,289003,283009,39894
201027,191895,161506,270799,235525,235652
201028,293513,96210,194289,271262,20691
201029,198659,199197,64329,272143,324823
201030,95716,234698,235870,315105,277491
201031,128260,277492,288435,354086,183176
201032,36063,234698,235854,277492,354086
201033,213927,107182,239603,220499,360313
201034,39859,,,,
201035,292692,293335,292980,292899,187065
201036,226397,87165,87173,87188,85318
201037,277492,2885,354086,128260,235854
201038,195839,107182,285808,337746,121834
201039,214709,198817,124194,95977,29766
201040,284583,96244,57616,20691,96210
201041,284096,277492,235854,234698,336221
201042,20691,96210,284583,57616,271262
201043,283009,277107,39894,97530,336254
201044,168623,206211,208145,202676,208048
201045,234698,336221,235854,336220,235870
201046,277107,336254,289003,331116,57966
201047,96210,271262,288440,284583,20691
201048,199197,162765,156560,337890,336476
201049,199197,198659,313840,64329,218337
201050,343256,97616,293513,199474,168564
201051,277107,352979,157478,289003,283009
201052,107072,162016,161077,292901,156574
201053,277107,336254,30389,39894,283009
201054,39894,283009,336254,277107,289003
201055,175040,272143,199198,199197,198659
201056,195839,107182,285808,337746,121834
201057,236610,194289,284583,271262,20691
201058,199197,162765,156560,337890,336476
201059,336254,157478,57966,97530,289003
201060,271262,20691,284583,225010,96210
201061,208981,208582,237822,199474,234868
201062,95977,124350,198817,182256,283392
201063,107282,96210,348112,336245,202637
201064,331116,218028,209236,202355,162378
201065,288435,183176,277492,235854,128260
201066,289003,57966,157478,331116,336254
201067,276970,95972,168623,156625,36394
201068,336476,348111,175040,233917,184238
201069,20691,284583,271262,236610,96210
201070,352979,39894,30389,336254,283009
201071,199197,162765,156560,337890,336476
201072,234698,336221,124753,95716,235870
201073,183176,128260,111043,283505,215993
201074,183176,128260,119534,277492,288435
201075,182394,272143,198659,175040,64329
201076,271262,293513,284583,20691,236610
201077,336221,234698,336220,235870,95716
201078,183176,111043,336220,289090,119534
201079,293513,271262,284583,284773,244989
201080,87579,161801,161506,59057,87228
201081,175040,272143,199198,199197,198659
201082,57966,157478,277107,289003,331116
201083,198659,199198,64329,324823,187065
201084,336221,156964,235870,64409,214631
201085,284096,183176,277492,235870,95716
201086,198659,107301,64329,199197,156560
201087,199197,162765,156560,337890,336476
201088,236610,20691,284583,271262,57616
201089,199197,272143,239603,348111,64329
201090,156625,276970,168623,95972,36394
201091,199198,272143,64329,174691,313620
201092,277107,336254,289003,331116,30389
201093,214800,111210,293301,260767,257291
201094,160146,161409,272143,,
201095,326859,182513,348134,272143,129029
201096,326859,182513,348134,272143,199198
201097,293301,233717,199197,159762,13924
201098,272218,166204,301030,97082,221692
201099,36162,211442,156279,30760,234481
201100,31836,59057,336223,95716,271261
